ITEM,Item,BANK,Bank,COU,Country,YEA,Year,Value,Flag Codes,Flags
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,90194,901942002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,90327,903272002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,90459,904592002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,90752,907522002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,90951,909512002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,91308,913082002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,91.399,913992002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,91.437,914372002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,91.689,916892002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,92.049,920492002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,92.094,920942002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,92117,921172002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,92.554,925542002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,92611,926112002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,92721,927212002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,93.126,931262002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,93175,931752002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,93180,931802002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,93277,932772002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,93353,933532002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,93690,936902002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,93697,936972002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,93710,937102002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,93804,938042002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,94305,943052002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,94613,946132002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,94.704,947042002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,94797,947972002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,2159.9,948432002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,94960,949602002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,95200,952002002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,95.541,955412002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,95592,955922002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,95639,956392002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,95644,956442002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,95678,956782002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,95.756,957562002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,95800,958002002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,95836,958362002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,96163,961632002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,96254,962542002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,96395,963952002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,96614,966142002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,96.674,966742002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,96765,967652002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,96.884,968842002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,96.951,969512002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,96990,969902002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,97219,972192002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,97248,972482002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,97490,974902002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,97509,975092002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,97789,977892002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,97.818,978182002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,98083,980832002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,98115,981152002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,98117,981172002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,98295,982952002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,98469,984692002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,98586,985862002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,98643,986432002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,98757,987572002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,98913,989132002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,98.956,989562002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,99082,990822002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,99267,992672002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,99.574,995742002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,99.665,996652002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,99959,999592002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,99.963,999632002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,100291,1002912002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,100716,1007162002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,100756,1007562002,All banksESP
BL23TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,100959,1009592002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,101032,1010322002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,101038,1010382002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,101089,1010892002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,101193,1011932002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,101200,1012002002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,101.227,1012272002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,101445,1014452002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,101535,1015352002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,101771,1017712002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,102006,1020062002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,102176,1021762002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,102187,1021872002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,102263,1022632002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,102525,1025252002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,102697,1026972002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,103.399,1033992002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,103409,1034092002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,103423,1034232002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,103446,1034462002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,103718,1037182002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,103972,1039722002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,104027,1040272002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,104270,1042702002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,104302,1043022002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,104647,1046472002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,105086,1050862002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,105184,1051842002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,105290,1052902002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,105328,1053282002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,105700,1057002002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,105.837,1058372002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,106128,1061282002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,106.462,1064622002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,106495,1064952002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,106654,1066542002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,106.808,1068082002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,107409,1074092002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,107.542,1075422002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,107.588,1075882002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,107824,1078242002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,107972,1079722002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,108036,1080362002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,108132,1081322002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,108.227,1082272002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,108364,1083642002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,108413,1084132002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,108467,1084672002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,108.736,1087362002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,108.894,1088942002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,108.914,1089142002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,109000,1090002002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,109.113,1091132002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,109141,1091412002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,109206,1092062002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,109319,1093192002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,109.361,1093612002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,109.364,1093642002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,109586,1095862002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,109826,1098262002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,109864,1098642002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,109865,1098652002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,109.971,1099712002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,110000,1100002002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,110093,1100932002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,110102,1101022002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,110374,1103742002,All banksESP
BL24TE,21. Interbank deposits,ALL,All banks,ESP,France,2002,2002,110508,1105082002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,110600,1106002002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,110762,1107622002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,110764,1107642002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,110848,1108482002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,110891,1108912002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,110.925,1109252002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,111146,1111462002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,111636,1116362002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,111774,1117742002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,112000,1120002002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,112238,1122382002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,112.341,1123412002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,112413,1124132002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,112529,1125292002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,112763,1127632002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,112.788,1127882002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,112868,1128682002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,112873,1128732002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,113086,1130862002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,113133,1131332002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,113606,1136062002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,113.965,1139652002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114000,1140002002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114262,1142622002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114371,1143712002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114.413,1144132002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114437,1144372002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114.493,1144932002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114591,1145912002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114604,1146042002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114651,1146512002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114746,1147462002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114756,1147562002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114815,1148152002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,114.843,1148432002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,115007,1150072002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,115075,1150752002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,115243,1152432002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,115247,1152472002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,115267,1152672002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,115365,1153652002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,115418,1154182002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,116000,1160002002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,116000,1160002002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,116018,1160182002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,116.272,1162722002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,116359,1163592002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,116.514,1165142002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,116537,1165372002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,116549,1165492002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,116574,1165742002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,116841,1168412002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,116863,1168632002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,116959,1169592002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,117743,1177432002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,118032,1180322002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,118269,1182692002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,118941,1189412002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,119000,1190002002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,119.039,1190392002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,119127,1191272002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,119.205,1192052002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,119270,1192702002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,119380,1193802002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,119442,1194422002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,119666,1196662002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,119873,1198732002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120021,1200212002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120.294,1202942002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120304,1203042002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120.349,1203492002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120364,1203642002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120392,1203922002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120484,1204842002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120494,1204942002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120.568,1205682002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120622,1206222002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120.755,1207552002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120766,1207662002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120899,1208992002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,120949,1209492002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,121225,1212252002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,121303,1213032002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,121319,1213192002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,121328,1213282002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,121363,1213632002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,121.767,1217672002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,121770,1217702002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,121.917,1219172002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,121991,1219912002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,122050,1220502002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,122083,1220832002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,122.101,1221012002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,122130,1221302002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,122.396,1223962002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,122472,1224722002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,122.594,1225942002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,122653,1226532002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,122779,1227792002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,123011,1230112002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,123049,1230492002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,123209,1232092002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,123335,1233352002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,123.386,1233862002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,123434,1234342002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,123.501,1235012002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,123958,1239582002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,123987,1239872002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124093,1240932002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124143,1241432002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124151,1241512002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124.318,1243182002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124447,1244472002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124454,1244542002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124.483,1244832002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124643,1246432002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124648,1246482002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124850,1248502002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124903,1249032002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124.913,1249132002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,124.956,1249562002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,125043,1250432002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,125337,1253372002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,125.399,1253992002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,125608,1256082002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,125668,1256682002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,125686,1256862002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,125722,1257222002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,125730,1257302002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,125762,1257622002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,125.827,1258272002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,125.872,1258722002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,126.583,1265832002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,126712,1267122002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,126860,1268602002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,126.894,1268942002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,127115,1271152002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,127167,1271672002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,127245,1272452002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,127252,1272522002,All banksESP
BL24TE,22. Customer deposits,ALL,All banks,ESP,France,2002,2002,127.627,1276272002,All banksESP
